filename,reasoning,is_reinsurance,is_main_contract,is_obligatory,proportional_or_non_proportional,insurance_type,class_of_business
2015-1171662-0001140361-15-012379-ex10_1.htm,"The document is a contract between the Puerto Rico Health Insurance Administration (ASES) and Triple‑S Salud, Inc. for the provision of physical and behavioral health services under the Government Health Plan. It outlines the terms of a managed‑care arrangement, service definitions, enrollee rights, provider networks, and operational procedures. There is no language indicating a transfer of insurance risk, reinsurance, retrocession, or any of the reinsurance‑type agreements listed in the criteria. Therefore, this is a direct health‑services contract, not a reinsurance agreement.",False,,,,,
2015-1069996-0001140361-15-040238-ex10_5.htm,"The document is titled “Non‑Florida Reinstatement Premium Protection Reinsurance Contract” and contains the full terms, articles, schedules and signatures of a reinsurance agreement between Federated National Insurance Company and reinsurers (Allianz Risk Transfer AG and AXIS Specialty Limited). It indemnifies the ceding insurer for 100 % of reinstatement premiums arising under an underlying “Non‑Florida Property Catastrophe Excess of Loss Reinsurance Contract,” which is a standard non‑proportional treaty.  
- Because it establishes a reinsurance contract (rather than merely amending one) it is a **reinsurance agreement**.  
- The contract includes all principal terms (coverage, premium, term, conditions, etc.) and is not just an endorsement, so it is a **main contract**.  
- The premium protection provides automatic coverage for reinstatement premiums linked to the underlying obligatory catastrophe excess‑of‑loss treaty, making it an **obligatory** reinsurance arrangement.  
- The protection is not a quota‑share or surplus sharing of losses; it provides a fixed indemnity for premium amounts, which aligns with **non‑proportional** reinsurance (it is not proportional loss sharing).  
- The underlying exposure is a property catastrophe excess‑of‑loss treaty, therefore the insurance type is **Non‑Life**.  
- The class of business relates to property damage from catastrophic events, so the appropriate classification is **Property**.",True,True,True,non-proportional,Non-Life,Property
2015-898174-0000898174-15-000035-ex101phantomstockplanexhib.htm,"The document is a Phantom Stock Plan, which is an executive compensation and deferred compensation arrangement for directors of Reinsurance Group of America. It does not involve the transfer of insurance risk, nor does it constitute a reinsurance, retrocession, or any of the listed reinsurance contract types. Therefore, it is not a reinsurance agreement.",False,,,,,
2015-1295947-0001295947-15-000006-exhibit101amendmentno2da.htm,"The document is an amendment to a term loan credit agreement, describing loan commitments, conditions, covenants, and financial terms between a borrower (Prestige Brands) and lenders. It does not relate to any insurance or reinsurance contract, nor does it involve risk transfer of insurance types. Therefore it is not a reinsurance agreement and none of the insurance‑specific classification fields apply.",False,,,,,
2015-1609234-0001609234-15-000020-ex1016.htm,"The document is an **Agreement for Purchase and Sale of Real Property** concerning the transfer of a building and related assets between American Realty Capital VII, LLC (buyer) and ICM VI – Philip Centre, LP (seller). It details terms such as purchase price, escrow, due‑diligence, loan assumption, and closing conditions. There is no reference to reinsurance, retrocession, or any risk‑transfer mechanism typical of reinsurance contracts. Therefore, it does not meet any of the criteria that would classify it as a reinsurance agreement.",False,,,,,
2015-939930-0000939930-15-000032-aoi-20150331xex1004.htm,"The document is a “Third Amendment to Amended and Restated Credit Agreement.” It amends definitions, covenants, and financial ratios related to a credit facility, mortgages, and other loan‑related terms. It does not involve the transfer of insurance risk, nor does it constitute a reinsurance, retrocession, or any of the other listed reinsurance‑type agreements. Therefore it is not a reinsurance contract.",False,,,,,
2015-1576018-0001576018-15-000018-exhibit102112312014.htm,"The document is an amendment to an employment agreement between Third Point Reinsurance Ltd. and its executive. It deals solely with employment terms and does not involve any transfer of insurance risk, reinsurance treaty, retrocession, or any other type of reinsurance agreement. Consequently, it is not a reinsurance contract, nor does it constitute a main reinsurance contract or any ancillary reinsurance document. All subsequent classification fields therefore do not apply.",False,,,,,
2015-1279363-0001279363-15-000029-ex104fp020am5.htm,"The provided document is an amendment (Amendment No. 5) to a Florida state Medicaid Managed Medical Assistance (MMA) contract between the State of Florida Agency for Health Care Administration and WellCare of Florida, Inc. It describes changes to scope of services, core contract provisions, and related attachments. This is a health‑care services contract, not a reinsurance or retrocession agreement, nor any of the other listed reinsurance‑type documents. Consequently it does not meet the definition of a reinsurance contract, nor does it contain the terms (e.g., quota‑share, excess‑of‑loss, etc.) that would allow classification of proportionality. It also does not involve life or non‑life insurance risk transfer. Therefore all reinsurance‑related classification fields are inapplicable.",False,,,,,
2015-1385613-0001385613-15-000089-ex101butterfieldamendmentl.htm,"The document is an amendment letter concerning a Letter of Credit Agreement between Butterfield Bank and Greenlight Reinsurance. It modifies the facility limit, fees, and other terms of the credit facility. Letters of credit are classified in the guidelines as **not** being reinsurance agreements. Therefore, this document does not constitute a reinsurance contract, nor does it represent a main or ancillary reinsurance agreement, nor any obligatory reinsurance arrangement. Consequently, all reinsurance‑specific classification fields are inapplicable.",False,,,,,
2015-315293-0001628280-15-000950-exhibit10472104.htm,"The document is a “Change in Control Agreement” between Aon plc, Aon Corporation and an executive. It governs the executive’s employment, severance benefits, non‑competition, confidentiality and related matters. It does not transfer insurance risk, nor does it contain terms typical of a reinsurance, retrocession, loss‑portfolio transfer, or any other risk‑transfer agreement. The content is purely an employment and compensation arrangement, not a reinsurance contract. Consequently it is not classified as a reinsurance agreement.",False,,,,,
2015-1165880-0001104659-15-013655-a14-25663_1ex10d58.htm,"The document is an **Amended and Restated Administrative Services Agreement** between Blue Capital Reinsurance Holdings Ltd. (the “Parent”) and Blue Capital Management Ltd. (the “Services Manager”). Its purpose is to provide administrative, corporate finance, accounting, IT, HR, legal, and other services to the Parent and its subsidiaries. The agreement details service fees, obligations, indemnifications, and termination provisions but **does not transfer insurance risk** from the Parent to the Services Manager, nor does it contain the typical elements of a reinsurance, retrocession, loss portfolio transfer, or other risk‑transfer contracts listed in the guidance. Consequently, it is **not a reinsurance agreement**. Because it is not a reinsurance contract, the questions about whether it is a main contract, its obligatoriness, proportionality, insurance type, and class of business are not applicable.",False,,,,,
2015-1346922-0001346922-15-000008-ex_10-38.htm,"The document is titled “Fourth Property Catastrophe Excess of Loss Reinsurance Contract” and contains the full text of a reinsurance treaty, including the preamble, definitions, coverage terms, retention, limits, reinstatement, premiums, and numerous annexes (participation slips, interests and liabilities agreements, exclusion clauses, etc.). This is clearly a reinsurance agreement rather than a direct insurance policy, a letter of credit, or any other non‑reinsurance instrument.

The contract reinsures the “excess liability” for Homeowners of America Insurance Company’s property‑line business (dwelling, tenant, condominium owners, and homeowners). It transfers risk from the insurer’s entire portfolio of property policies for a defined period, which is characteristic of an obligatory treaty. The structure is a catastrophe excess‑of‑loss treaty, a classic non‑proportional reinsurance arrangement.

Because the document contains the principal terms of the treaty (retention, limit, coverage, duration, premium, etc.) it constitutes the main reinsurance contract rather than a mere amendment or endorsement.

The treaty transfers risk from a broad portfolio of property lines, so it is an obligatory reinsurance contract.

The treaty is an excess‑of‑loss (catastrophe) cover, which is non‑proportional.

The underlying insurance is property‑line homeowners insurance, which falls under non‑life insurance.

The class of business covered is property (property damage from fire, allied perils, natural catastrophes, etc.).",True,True,True,non-proportional,Non-Life,Property
2015-1179755-0001179755-15-000006-enh10-k12312014exhibit1011.htm,"The document is a Performance Based Restricted Share Agreement governing the grant and vesting of restricted equity shares to an employee of Endurance Specialty Holdings Ltd. It concerns equity compensation, vesting schedules, forfeiture, and related corporate governance matters. There is no reference to reinsurance, retrocession, risk transfer, or any insurance‑related obligations. Consequently, it does not meet any of the criteria for a reinsurance agreement.",False,,,,,
2015-86312-0001047469-15-000743-a2222930zex-10_46.htm,"The document is a performance‑shares award notification and agreement under The Travelers Companies’ 2014 Stock Incentive Plan. It outlines grant details, vesting, settlement, non‑solicitation, confidentiality, and related employment terms. There is no reference to reinsurance, retrocession, risk transfer, or any insurance underwriting activity. Consequently, it does not meet any of the criteria for a reinsurance agreement.",False,,,,,
2015-1299969-0001193125-15-190265-d921512dex1095.htm,"The document is a loan agreement between a borrower and a lender for the acquisition of land and construction of residential townhouses. It outlines loan terms, advances, security, and covenants related to the construction project. There is no transfer of insurance risk, reinsurance treaty, retrocession, or any of the listed reinsurance‑related contract types. Therefore it is not a reinsurance agreement.",False,,,,,
2015-1214816-0001214816-15-000012-axs2014ex1013.htm,"The document is an employment agreement between Chris DiSipio and AXIS Specialty U.S. Services, Inc. It details compensation, duties, termination, confidentiality, and related covenants. It does not transfer insurance risk, nor does it constitute a reinsurance, retrocession, or any other type of reinsurance agreement. Consequently, it is not a reinsurance contract, nor does it contain any of the characteristics required for the downstream classification fields.",False,,,,,
2015-94845-0000094845-15-000008-lvis11302014ex-1015.htm,"The document is an Amended and Restated Credit Agreement for Levi Strauss & Co. and its borrowers, outlining loan facilities, commitments, revolving loans, protective advances, and related covenants. It pertains to corporate financing and loan arrangements, not to the transfer of insurance risk. Consequently, it does not meet the criteria for a reinsurance agreement, nor does it contain reinsurance contract terms, insurance types, or class‑of‑business classifications.",False,,,,,
2015-1018979-0001193125-15-272913-d943976dex101.htm,"The document is an endorsement that amends an existing **Casualty Excess of Loss Reinsurance Contract**.  
- Because it modifies the terms of an existing reinsurance agreement, it is itself a reinsurance document (the list explicitly includes endorsements as reinsurance agreements).  
- An endorsement is an ancillary amendment rather than the original contract, so it is **not** the main contract.  
- The underlying contract is a treaty‑type excess‑of‑loss treaty covering all Workers’ Compensation and Employers Liability policies of the cedent, which indicates an **obligatory** reinsurance arrangement.  
- The contract is an **Excess of Loss** treaty, which is a classic non‑proportional reinsurance structure.  
- The coverage concerns Workers’ Compensation and Employers Liability, which are **Non‑Life** insurance lines.  
- Within the Non‑Life classification, these lines fall under the **Accident and Health** class (specifically Workers’ Compensation).",True,False,True,non-proportional,Non-Life,Accident and Health
2015-1564902-0001193125-15-178179-d901935dex101.htm,"The document is an amendment to a Credit Agreement that governs a loan facility, term loans, revolving credit, and other financing arrangements for SeaWorld Entertainment, Inc. It contains provisions typical of a loan contract (definitions of interest rates, collateral, events of default, etc.) and does not involve any transfer of insurance risk, reinsurance, retrocession, or any of the insurance‑related agreements listed in the reinsurance criteria. Therefore it is not a reinsurance agreement, nor does it contain any ancillary reinsurance modification.",False,,,,,
2015-793547-0000950123-15-003237-d846003dex1017.htm,"The document is a “Second Amended and Restated Funds at Lloyd’s Letter of Credit Agreement” establishing a credit facility (letters of credit) to provide funds at Lloyd’s to support underwriting capacity. While it references reinsurance guidelines and the insurance subsidiaries’ reinsurance practices, the core of this agreement is a financing arrangement, not a reinsurance contract. Therefore it does not meet the definition of a reinsurance agreement or any of the listed categories of reinsurance contracts.",False,,,,,
2015-1299901-0001144204-15-015956-v404067_ex10-9.htm,"The document is a “Second Amendment to Credit Agreement” that amends terms of a loan, defines mortgage‑related concepts, and sets borrowing‑base calculations for a real‑estate partnership. It concerns a credit facility, security interests, and loan covenants—not the transfer of insurance risk. Accordingly, it is not a reinsurance agreement, nor does it create a reinsurance contract. All reinsurance‑specific classifications therefore do not apply.",False,,,,,
2015-1576018-0001576018-15-000049-exhibit10321manojguptaamen.htm,"The document is an amendment to an employment agreement between Third Point Reinsurance Ltd. and an executive. It concerns the executive’s duties, compensation, and perquisites. There is no transfer of insurance risk, no reinsurance or retrocession contract, nor any of the other agreements listed as reinsurance. Consequently, it is not a reinsurance agreement and does not contain a main reinsurance contract, nor does it have any obligatory, proportional, or non‑proportional reinsurance characteristics. All related classification fields therefore are not applicable.",False,,,,,
2015-1609234-0001609234-15-000020-ex1017.htm,"The document is a Consent and Assumption Agreement for a loan secured by a mortgage on real property. It records the transfer of the property and the assumption of the loan obligations by the buyer, with RGA Reinsurance Company acting as the lender. The agreement deals with loan repayment, mortgage security, and real‑estate conveyance, not with the transfer of insurance risk or the issuance of a reinsurance contract. According to the provided criteria, loans, mortgage consent documents, and related releases are **not** reinsurance agreements. Therefore the document is not a reinsurance contract.",False,,,,,
2015-1179755-0001179755-15-000006-enh10-k12312014exhibit1025.htm,"The document is an Amended and Restated Employment Agreement between Endurance Specialty Holdings Ltd. and its executive, Michael J. McGuire. It specifies employment terms, compensation, duties, restrictive covenants, and separation provisions. It does not involve the transfer of insurance risk, nor does it constitute a reinsurance or retrocession contract, nor any of the other listed reinsurance‑type agreements. Therefore it is not a reinsurance agreement.",False,,,,,
2015-1279363-0001279363-15-000012-gaamd12.htm,"The document is an amendment to a service contract between the Georgia Department of Community Health and WellCare of Georgia, Inc. It details the provision of health care services, Medicaid administration, and related operational requirements. The content pertains to a direct insurance (Medicaid) program and the delivery of health services, not an agreement in which risk is transferred from an insurer to a reinsurer. There is no clause indicating a reinsurance arrangement, retrocession, or any transfer of liability typical of reinsurance contracts. Therefore, this document is not a reinsurance agreement.",False,,,,,
2015-1442626-0001144204-15-030306-v409841_ex10-31.htm,"The document is a Construction Loan Agreement for a real‑estate development project. It outlines loan terms, interest rates, covenants, defaults, and related administrative provisions. It does not involve any transfer of insurance risk, nor does it constitute a reinsurance, retrocession, or any of the other reinsurance‑related contract types listed. Therefore it is not a reinsurance agreement.",False,,,,,
2015-1513761-0001571049-15-001498-t1500098_ex10-74.htm,"The document is an “Amendment and Restatement Agreement” that modifies a loan facility agreement for financing the construction of a cruise ship. It discusses lenders, borrowers, loan amounts, interest rates, drawdown procedures, security, and ship‑related covenants. There is no reference to the transfer of insurance risk, reinsurance terms, retrocession, or any of the typical structures of a reinsurance contract. Therefore it does not meet the definition of a reinsurance agreement.",False,,,,,
2015-1069996-0001140361-15-040238-ex10_4.htm,"The document is a full reinsurance treaty titled “Non‑Florida Property Catastrophe Excess of Loss Reinsurance Contract”. It contains the complete terms, conditions, schedule, and multiple “Interests and Liabilities” annexes for each subscribing reinsurer, indicating that it is the primary contract rather than an amendment or endorsement. The contract covers a portfolio of property insurance policies (non‑Florida property catastrophe) and provides excess‑of‑loss coverage, which is a classic non‑proportional reinsurance structure. As a treaty covering an entire portfolio of insureds, it is an obligatory (mandatory) reinsurance arrangement rather than a facultative one. The underlying insurance is property (non‑life) line, so the insurance type is Non‑Life and the class of business is Property.",True,True,True,non-proportional,Non-Life,Property
2015-1576018-0001576018-15-000049-exhibit1031anthonyurbanemp.htm,"The document is an **Employment Agreement** between Third Point Reinsurance (USA) Ltd. and an executive (Anthony Urban). It outlines the executive’s employment terms, compensation, benefits, termination, covenants, and other employment-related matters. It does **not** contain any provisions that transfer insurance risk, define reinsurance or retrocession terms, or otherwise constitute a reinsurance contract. Therefore, it is not a reinsurance agreement, nor does it establish a main reinsurance contract or any of the other reinsurance‑specific attributes.",False,,,,,
2015-80661-0000080661-15-000010-exhibit101123114.htm,"The provided document is a Stock Purchase Agreement (Exhibit 10.1) governing the sale and purchase of equity shares of ARX Holding Corp. by Progressive Corporation and various selling shareholders. It details corporate definitions, purchase price calculations, closing conditions, representations, warranties, and corporate governance matters. There is no indication that this document constitutes a reinsurance agreement, retrocession, or any other type of risk transfer contract. Consequently, it does not meet any of the criteria for reinsurance agreements outlined in the instructions. As it is not a reinsurance contract, all subsequent classification fields are not applicable.",False,,,,,
2015-1576018-0001576018-15-000018-exhibit103012312014.htm,"The document is an amended and restated employment agreement between Third Point Reinsurance Limited and an executive. It governs the executive’s employment terms, compensation, duties, termination, confidentiality, non‑competition, and related covenants. It does not transfer insurance risk, nor does it constitute a reinsurance treaty, retrocession, or any of the listed reinsurance‑type agreements. Therefore, it is not a reinsurance contract, nor does it contain the main terms of a reinsurance agreement or any ancillary reinsurance provisions.",False,,,,,
2015-1576018-0001576018-15-000018-exhibit1081.htm,"The document is an exhibit containing a “Schedule of Signatories to the Director Service Agreement” for Third Point Reinsurance Ltd. It lists individuals who are signatories to a corporate governance agreement. No terms of a reinsurance contract, retrocession, or any other risk‑transfer agreement are present. Consequently, this document does not constitute a reinsurance agreement.",False,,,,,
2015-1296435-0001047469-15-001412-a2223013zex-10_31.htm,"The document is a “Third Amended and Restated Credit Agreement” that establishes a syndicated credit facility, defines loans, letters of credit, collateral, guarantees, and various loan‑related covenants. It concerns borrowing and lending arrangements between corporate borrowers and lenders and contains no language typical of reinsurance contracts (e.g., risk transfer, quota share, excess‑of‑loss, or references to insurance policies). Therefore it is not a reinsurance agreement, nor does it contain any ancillary reinsurance provisions.",False,,,,,
2015-1369817-0001369817-15-000087-ob09302015ex101.htm,"The document is a Credit Agreement for a revolving credit facility, detailing loan commitments, letters of credit, and related banking terms. It does not involve the transfer of insurance risk, nor does it constitute a reinsurance, retrocession, or any of the reinsurance‑related agreements listed in the guidelines. Therefore it is not a reinsurance contract.",False,,,,,
2015-1294632-0001193125-15-188939-d920839dex109.htm,"The document is a contract amendment between the Arizona Health Care Cost Containment System (AHCCCS) and a health‑care contractor (Health Choice Arizona). It governs the provision of Medicaid‑managed‑care services, capitation rates, enrollment, and operational requirements. It does not transfer risk from an insurer to a reinsurer, nor does it establish a reinsurance, retrocession, or any of the other risk‑transfer agreements listed as reinsurance contracts. Therefore, it is a direct health‑insurance related contract, not a reinsurance agreement.",False,,,,,
2015-1346922-0001346922-15-000008-ex_10-41.htm,"The document is titled “Residential Property Quota Share Reinsurance Contract” and contains the full terms of a quota‑share treaty – definitions of classes of business, cession percentages, retention, limits, claims handling, commissions, etc. This matches the definition of a reinsurance agreement. The text constitutes the entire treaty (not merely an endorsement or amendment), therefore it is a **main contract**. A quota‑share treaty obligates the cedent to cede the specified percentage of all qualifying residential‑property business, which makes it an **obligatory** reinsurance arrangement. The quota‑share structure is a classic **proportional** reinsurance contract. The underlying insurance is residential property, a non‑life line, so the insurance type is **Non‑Life**. Within the provided classifications, residential property falls under the **Property** class of business.",True,True,True,proportional,Non-Life,Property
2015-1401521-0001401521-15-000007-exh109genrexolcontract.htm,"The document is an exhibit of a reinsurance treaty (Agreement Master No. 10092) between United Property & Casualty Insurance Company (cedent) and General Reinsurance Corporation (reinsurer). It contains the full set of General Articles, definitions, obligations, and the specific “Excess of Loss Reinsurance (Per Risk) of Property Business” exhibit, which specifies the cession and acceptance of business, limits, retention, and premium. This is therefore a complete reinsurance contract rather than a mere amendment or endorsement, qualifying it as a main contract. The treaty is a treaty‑type arrangement (not facultative) and obligates the reinsurer to accept the ceded business, so it is an obligatory reinsurance agreement. The covered risk is excess‑of‑loss per risk, which is a classic non‑proportional structure. The underlying insurance portfolio is Property Business (fire, allied lines, inland marine, commercial and homeowners property), placing it in the Non‑Life sector and specifically the Property class of business.",True,True,True,non-proportional,Non-Life,Property
2015-1486957-0001193125-15-278760-d25972dex105.htm,"The document is an **Assumption and Loss Allocation Agreement** between ACE American Insurance Company (and its affiliates) and the entities of Babcock & Wilcox that governs the transfer and assumption of obligations under a series of existing insurance policies (general liability, automobile liability, workers’ compensation, etc.). This agreement clearly deals with the transfer of risk and liabilities from one party to another and references existing insurance contracts, which is the hallmark of a reinsurance arrangement.  

- **Reinsurance classification**: The agreement transfers insurance obligations and contains the insurer’s consent, fitting the definition of a reinsurance (or retrocession) contract.  
- **Main contract vs. ancillary**: It sets out the principal terms of the assumption and loss allocation, not merely an amendment; therefore it should be treated as a **main reinsurance contract**.  
- **Obligatory nature**: The transfer is tied to the corporate spin‑off (separation) of SpinCo from RemainCo, indicating that the reinsurance is mandatory for the restructuring, thus it is **obligatory**.  
- **Proportionality**: The agreement does not specify quota‑share or surplus sharing but instead transfers specific obligations (i.e., loss amounts) under the underlying policies, which aligns with a **non‑proportional** treatment.  
- **Insurance type**: The underlying policies are general liability, automobile liability and workers’ compensation – all **Non‑Life** lines.  
- **Class of business**: These lines fall under the **Casualty** category (commercial liability and workers’ compensation).  

Therefore the appropriate classifications are as follows.",True,True,True,non-proportional,Non-Life,Casualty
2015-885508-0000885508-15-000007-q414exhibit1033.htm,"The document is a Construction Loan Agreement detailing a financing arrangement between a borrower (Barton Creek Tecoma I, L.L.C.) and a lender (Comerica Bank). It governs loan disbursements, collateral, and construction-related obligations. This is a direct loan contract, not a reinsurance or retrocession agreement, nor any of the listed ancillary reinsurance documents. Therefore it does not meet the definition of a reinsurance agreement.",False,,,,,
2015-1567683-0001567683-15-000022-yieldincex1012015q2rpv.htm,"The document is an Amended and Restated Limited Liability Company Agreement for NRG RPV Holdco 1 LLC. It sets out the formation, capital contributions, allocations, management, and investment structure for a solar‑project portfolio. Although the definitions section lists “reinsurance treaties” among other contracts, the agreement itself is not a reinsurance contract; it is an operating agreement for a partnership‑type investment vehicle. Therefore it does not fall under any of the categories of reinsurance agreements described.",False,,,,,
2015-1069996-0001140361-15-040238-ex10_2.htm,"The document is titled “Reinstatement Premium Protection Reinsurance Contract” and contains the full terms, conditions, schedules, and multiple Interests and Liabilities Agreements for various subscribing reinsurers. It clearly establishes a reinsurance arrangement where the reinsurers indemnify the ceding insurer for reinstatement premiums arising under an underlying “Excess Catastrophe Reinsurance Contract”. This fits the definition of a reinsurance agreement (specifically a premium‑protection contract linked to an underlying treaty). The contract includes the principal provisions of the reinsurance arrangement, therefore it is a main contract rather than merely an amendment. The underlying excess‑of‑loss (catastrophe) treaty is an obligatory treaty, and the premium‑protection contract extends that coverage, so it is also an obligatory reinsurance agreement. The underlying treaty is non‑proportional (excess‑of‑loss) and the premium‑protection contract follows the same risk‑transfer logic, thus it is classified as non‑proportional. The underlying risk is a catastrophe excess contract covering property losses, which is a non‑life line of business. Accordingly the class of business is Property (catastrophe).",True,True,True,non-proportional,Non-Life,Property
2015-875159-0000875159-15-000011-xlgroup-12312014xex_1081.htm,"The document is a **Stock Purchase Agreement** between Progressive and the selling shareholders of ARX Holding Corp. It sets out the terms for the purchase and transfer of company shares, includes representations, warranties, closing conditions, and related corporate governance provisions. Although the agreement references reinsurance programs (e.g., Exhibit G lists reinsurance agreements held by the target insurer), the primary purpose of this document is the acquisition of equity, not the transfer of insurance risk. Consequently, it does not meet the criteria for a reinsurance agreement, nor does it establish any reinsurance contract or retrocession. 

Given that the document is not a reinsurance agreement, all downstream classification fields are inapplicable.",False,,,,,
2015-70502-0000070502-15-000023-exhibit104rcaamendmentno3.htm,"The document is an amendment (Amendment No. 3) to a revolving credit agreement between National Rural Utilities Cooperative Finance Corporation and a group of banks. It concerns credit commitments, loan terms, interest rates, and other banking‑related provisions. It does not transfer insurance risk, nor does it relate to any reinsurance, retrocession, or insurance‑linked contracts. Consequently it is not a reinsurance agreement and none of the reinsurance‑specific classification fields apply.",False,,,,,
2015-1576018-0001576018-15-000049-exhibit1032jrobertbredahla.htm,"The document is an amendment to an employment agreement between Third Point Reinsurance Ltd. and an executive. It concerns the executive’s duties, compensation, and housing allowance. It does not contain any terms related to the transfer of insurance risk, reinsurance arrangements, retrocession, or any of the listed reinsurance contract types. Therefore, it is not a reinsurance agreement.",False,,,,,
