filename,reasoning,is_reinsurance,is_main_contract,is_obligatory,proportional_or_non_proportional,insurance_type,class_of_business
2021-1479094-0001479094-21-000027-ex101-npajuly2021.htm,"The provided document is a Note Purchase Agreement for senior guaranteed notes issued by STAG Industrial Operating Partnership, L.P. The agreement details the terms for the sale of $275,000,000 in 2.80% Series A Notes and $50,000,000 in 2.95% Series B Notes. It includes provisions related to the authorization of notes, conditions to closing, representations and warranties, covenants, events of default, and remedies.

This is a debt financing agreement, not a reinsurance agreement. The document establishes a contractual obligation for the issuer to repay principal and interest to the note purchasers, with guarantees from the parent company and certain subsidiaries. It contains standard provisions for such financing arrangements, including affirmative and negative covenants, financial reporting requirements, and default provisions.

The document is clearly a financing instrument between a real estate investment trust (evidenced by the REIT status mentioned in Section 5.19) and institutional investors. There is no mention of insurance, reinsurance, risk transfer between insurers, or any other elements that would characterize this as a reinsurance agreement. Instead, it's a straightforward debt offering with corporate guarantees.

Since this is not a reinsurance agreement, all subsequent classification fields must be set to None as they only apply to reinsurance contracts.",False,,,,,
2021-1069996-0001069996-21-000138-exhibit1025q321.htm,"The document is titled ""Non-Florida Property Catastrophe Excess of Loss Reinsurance Contract,"" which clearly indicates it is a reinsurance agreement. It is structured as a formal contract between FedNat Insurance Company (the ""Company"") and one or more reinsurers, with detailed terms covering reinsurance of property risks. This fits the definition of a reinsurance treaty, specifically an excess of loss contract, which is a standard form of non-proportional reinsurance.

The agreement reinsures ""Property business,"" including Dwelling Fire, Inland Marine, Mobile Home, Commercial, and Homeowners policies, but excludes Florida. This confirms the underlying insurance type is Non-Life, and the class of business is Property.

The contract establishes a full reinsurance treaty with defined retentions, limits, and premium terms. It includes a Schedule A with specific financial terms (retention, occurrence limits, premiums), indicating it is a main contract, not an ancillary document like an endorsement or amendment.

The reinsurance is obligatory because it covers all policies ""in force at the effective time and date hereof or issued or renewed at or after that time and date"" classified as Property business. This automatic coverage of a portfolio of risks aligns with the definition of an obligatory treaty.

The structure is excess of loss, where the reinsurer covers losses above a specified retention up to a limit per occurrence. This is a classic non-proportional reinsurance mechanism, not proportional (like quota share or surplus).

The exclusions and definitions (e.g., ""Loss Occurrence"" defined by catastrophe events like named storms, earthquakes) further confirm this is a non-proportional catastrophe excess of loss treaty.

Therefore, the document is a main, obligatory, non-proportional reinsurance contract for Non-Life Property business.",True,True,True,non-proportional,Non-Life,Property
2021-1069996-0001069996-21-000138-exhibit1036xq321.htm,"The document is an ""Excess Catastrophe Reinsurance Contract"" entered into between FedNat Insurance Company, Monarch National Insurance Company, Maison Insurance Company (collectively the ""Company"") and subscribing reinsurers. It explicitly states that the reinsurer agrees to reinsure the excess liability that may accrue to the Company under its policies classified as Property business. This fits the definition of a reinsurance agreement, specifically an excess of loss catastrophe treaty.

The document establishes the full terms of the reinsurance contract, including classes of business, retention and limits, premium, loss occurrence definition, and other standard reinsurance clauses. It includes a Schedule A with specific financial terms (retention, limits, premium), and is executed by the parties. Therefore, it is a main contract, not merely an ancillary agreement.

The contract covers excess liability over the Company’s retention for multiple risks arising from a single catastrophic event. It applies automatically to all qualifying policies in force or newly issued, without individual underwriting per risk. This indicates it is an obligatory reinsurance agreement.

The structure—where the reinsurer covers losses in excess of a specified retention up to a limit per occurrence and in aggregate—is characteristic of a non-proportional reinsurance arrangement, specifically an excess of loss treaty. There is no indication of proportional sharing of premiums or losses.

The underlying business is classified as Property, including Dwelling Fire, Inland Marine, Mobile Home, Commercial, and Homeowners insurance. This falls under Non-Life insurance. The class of business is Property, as it pertains to physical damage from perils such as hurricanes, fire, wind, etc., which are typical property risks.",True,True,True,non-proportional,Non-Life,Property
2021-1069996-0001069996-21-000138-exhibit1010xq321.htm,"The document is titled ""Reinstatement Premium Protection Reinsurance Contract"" and explicitly states that the Reinsurer agrees to indemnify the Company for 100% of any reinstatement premium paid under the ""Original Contract,"" which is the Company's Excess Catastrophe Reinsurance Contract. This clearly indicates a reinsurance agreement, as Reinstatement Premium Protection (RPP) contracts are considered reinsurance when they refer to an underlying reinsurance contract, as specified in the definition provided.

The document establishes a full reinsurance contract with defined coverage, premium, and terms. It is not merely an ancillary agreement like an endorsement or amendment, but a standalone contract with complete terms, including a schedule of key financial terms. Therefore, it qualifies as a main contract.

The RPP contract covers reinstatement premiums arising from the Fourth and Fifth Excess Layers of an underlying Excess Catastrophe Reinsurance Contract, which is a non-proportional (excess of loss) treaty. RPP on non-proportional underlying contracts is itself classified as non-proportional reinsurance.

Given that the underlying contract is an Excess Catastrophe Reinsurance Contract, it pertains to property risks from natural catastrophes, which falls under Non-Life insurance. The class of business is Property, as it involves catastrophe coverage for property damage.",True,True,True,non-proportional,Non-Life,Property
2021-1400810-0001564590-21-042128-hci-ex1033_471.htm,"The document is a ""Reinstatement Premium Protection Reinsurance Contract"" issued to Homeowners Choice Property & Casualty Insurance Company, Inc. Reinstatement Premium Protection contracts are explicitly listed in the instructions as reinsurance agreements when they refer to an underlying reinsurance contract. This document refers to the ""Original Contract,"" which is a Property Catastrophe Excess of Loss Reinsurance Contract, confirming that it is a reinsurance agreement supporting an existing reinsurance arrangement.

The document establishes the terms of the Reinstatement Premium Protection coverage, including scope, premium, conditions, and obligations. It contains all principal terms and is structured as a standalone contract. Therefore, it qualifies as a main contract, not merely an ancillary agreement like an endorsement or amendment.

The underlying Original Contract is an Excess of Loss reinsurance treaty, which is non-proportional. The Reinstatement Premium Protection applies specifically to the Fourth and Fifth Layers of this non-proportional Excess of Loss contract. Reinstatement Premium Protection on a non-proportional underlying contract is classified as non-proportional reinsurance.

The underlying insurance coverage pertains to property insurance lines such as Homeowners, Business Owners, Condominium Owners, Renters, and Dwelling policies. These are clearly non-life insurance products, placing the contract in the Non-Life category.

The class of business for these policies is Property, as they cover property damage from perils like fire and natural catastrophes, including business interruption. The Original Contract explicitly covers property perils, confirming the classification.",True,True,True,non-proportional,Non-Life,Property
2021-1400810-0001564590-21-042128-hci-ex10109_811.htm,"The document is titled ""Reinstatement Premium Protection Reinsurance Contract"" and is explicitly issued to Typtap Insurance Company. It indemnifies the Company for reinstatement premiums it may become liable to pay under a Property Catastrophe Excess of Loss Reinsurance Contract (the ""Original Contract""). Reinstatement Premium Protection (RPP) contracts are explicitly listed in the instructions as reinsurance agreements when they refer to an underlying reinsurance contract, which this document clearly does.

The document contains comprehensive terms, including coverage, premium, definitions, and conditions, and references the Original Contract as attached and forming part of this agreement. It is not merely an amendment or ancillary agreement but establishes the full terms of the RPP reinsurance, making it a main contract.

The underlying Original Contract is an Excess of Loss treaty covering property perils (Homeowners, Condominium Owners, etc.), which is a non-proportional form of reinsurance. Therefore, the RPP contract, which protects against the cost of reinstating non-proportional coverage, is itself a non-proportional reinsurance agreement.

The original contract covers property damage from perils like fire and natural catastrophes, which falls under Non-Life insurance. The class of business is clearly Property, as it covers homeowners, condominium, renters, and dwelling policies—standard property lines.

The RPP contract supports a treaty that covers a broad portfolio of property risks (not a single risk), and the Original Contract is described as covering ""direct and assumed business"" classified as property perils, indicating it is an obligatory treaty. Therefore, this RPP is supporting an obligatory reinsurance arrangement.

All required fields can be determined from the document content and structure.",True,True,True,non-proportional,Non-Life,Property
2021-1069996-0001069996-21-000048-exhibit1034a.htm,"The document is a sixth amendment to an Administrator Agreement between SageSure Insurance Managers, LLC and FedNat Insurance Company. It primarily addresses administrative responsibilities, compensation, and operational procedures related to a program bank account, profit participation, and business conduct. While it references a ""quota share agreement"" between the company and the administrator's affiliates, this document itself does not establish or modify the terms of a reinsurance contract. Instead, it governs the administrative relationship and financial arrangements between the parties, including how profits and commissions are shared.

The presence of a reference to a quota share agreement does not make this document a reinsurance agreement; rather, it indicates that such an agreement exists or may exist separately. This amendment focuses on administrative oversight, fund transfers, and performance conditions, which are characteristic of an underwriting or program management agreement, not a reinsurance or retrocession contract.

Therefore, this document is not a reinsurance agreement. As such, all downstream classifications (main contract, obligatory, proportional status, insurance type, class of business) are not applicable.",False,,,,,
2021-1459417-0001459417-21-000014-exhibit1012u-firstamendmen.htm,"The document is a ""First Amendment to Term Loan Credit and Guaranty Agreement,"" which modifies an existing term loan agreement. It involves a borrower (2U, Inc.), guarantors, lenders, and an administrative agent. The content focuses on amending financial covenants and borrowing capacity under a credit facility. This is a financial loan agreement and not a risk transfer instrument related to insurance or reinsurance. The parties include financial institutions and investment funds, including some insurance companies (e.g., Nationwide Life Insurance Company, Swiss Reinsurance America Corporation), but their participation is as lenders in a corporate loan, not in the context of a reinsurance transaction. The document is an amendment to a credit agreement, which falls under the category of credit instruments. According to the classification guidelines, bonds, loans, and credit instruments (except Catastrophe Bonds and Insurance Linked Securities) are explicitly excluded from being considered reinsurance agreements. Therefore, this is not a reinsurance agreement.",False,,,,,
2021-1576018-0001576018-21-000026-exhibit10281scheduleofsign.htm,"The document provided is a ""Schedule of Signatories to the Director and Officer Indemnification Agreement."" It lists individuals who are signatories to an indemnification agreement with Third Point Reinsurance Ltd. An indemnification agreement is a legal arrangement under which a company agrees to protect its directors and officers from personal financial loss due to claims arising from their roles in the company. This is not a reinsurance agreement, nor does it involve risk transfer between insurers and reinsurers. Instead, it is a corporate governance document related to internal protections for corporate officers and directors. Therefore, it does not meet any of the criteria for being classified as a reinsurance agreement.",False,,,,,
2021-1819035-0001213900-21-019209-f10k2020ex10-24_metromile.htm,"The document is an offer letter and employment agreement between Metromile, Inc. and Dan Preston for his continued employment as Chief Executive Officer. It outlines terms such as position, salary, benefits, equity awards, severance conditions, and other employment-related provisions. The document does not involve any transfer of insurance risk from one insurer to another, nor does it mention reinsurance, retrocession, or any related concepts. Instead, it is a standard executive employment contract. Therefore, it does not meet the definition of a reinsurance agreement or any of its ancillary or modifying documents. Since it is not a reinsurance agreement, all subsequent classification fields must be set to 'None' or their equivalent null value.",False,,,,,
2021-1849253-0001193125-21-264503-d216143dex108.htm,"The document is the ""Third Amendment to Credit Agreement"" between Ryan Specialty Group, LLC, various Lenders, and JPMorgan Chase Bank, N.A. as Administrative Agent. It is an amendment to an existing credit agreement, which is a financial instrument for borrowing money. The document details terms related to loans, interest rates, repayment schedules, and other credit-related provisions. It does not contain any language or clauses related to the transfer of insurance risk from an insurer to a reinsurer. The document is clearly a financial agreement for debt financing, not a reinsurance contract.",False,,,,,
2021-701869-0000701869-21-000062-ihc3q2021_ex10z22.htm,"The document is an ""Amended and Restated Stock Purchase Agreement"" between Independence Holding Company, Independence Capital Corp., and Reliance Standard Life Insurance Company. Its primary purpose is to outline the terms for the sale and purchase of all the shares of Standard Security Life Insurance Company of New York. The agreement includes provisions for representations and warranties, covenants, conditions to closing, indemnification, and other standard elements of a stock purchase transaction.

While the document does mention reinsurance in Section 3.22 (""Reinsurance"") and Section 5.12 (""Termination of Reinsurance""), these references are ancillary to the main purpose of the agreement. Section 3.22 requires the disclosure of material reinsurance contracts as part of the seller's representations, and Section 5.12 is a covenant to terminate existing reinsurance arrangements between the company and its affiliates. These clauses are related to the sale of the company and do not constitute a reinsurance agreement themselves.

The document is fundamentally a corporate acquisition agreement, not a contract for the transfer of insurance risk. It does not establish the terms for sharing premiums, losses, or other elements that define a reinsurance contract. Therefore, it does not meet the criteria for being classified as a reinsurance agreement.",False,,,,,
2021-1069996-0001069996-21-000098-exhibit107.htm,"The document is a ""PROPERTY AGGREGATE EXCESS OF LOSS REINSURANCE CONTRACT"" between Maison Insurance Company and one or more reinsurers. This clearly identifies it as a reinsurance agreement, specifically an excess of loss treaty, which is explicitly listed as a reinsurance agreement under the guidelines. Therefore, `is_reinsurance` is True.

The document establishes the full terms of the reinsurance contract, including coverage, limits, premiums, and conditions. It is not an endorsement, amendment, or ancillary document. The presence of a detailed contract structure and defined obligations confirms it as a main contract. Therefore, `is_main_contract` is True.

The contract provides reinsurance for losses arising from Property business written by the company during the term, without requiring individual underwriting approval for each risk. This automatic coverage of an entire portfolio classifies it as an obligatory reinsurance agreement. Therefore, `is_obligatory` is True.

The contract is an aggregate excess of loss agreement, which is a form of non-proportional reinsurance. It does not involve a fixed percentage sharing of premiums and losses, but rather provides coverage above a certain aggregate retention. Therefore, `proportional_or_non_proportional` is 'non-proportional'.

The contract explicitly covers ""Policies classified by the Company as Property business,"" which falls under Non-Life insurance. Therefore, `insurance_type` is 'Non-Life'.

The class of business is clearly ""Property,"" as stated in the contract title and Article I. It covers property damage from perils like fire, natural catastrophes, and business interruption. Therefore, `class_of_business` is 'Property'.",True,True,True,non-proportional,Non-Life,Property
2021-1069996-0001069996-21-000138-exhibit1014xq321.htm,"The document is a Reinstatement Premium Protection (RPP) reinsurance contract. RPP contracts are explicitly listed in the guidelines as reinsurance agreements when they refer to an underlying reinsurance contract, which this one does (the ""Original Contract"" being the Sixth Layer Excess Catastrophe Reinsurance Contract). Therefore, it qualifies as a reinsurance agreement.

The document establishes the full terms of the RPP contract, including coverage, premium, termination, arbitration, and other standard clauses, and references attached Schedules A and B as integral parts. It is executed by the parties and functions as a standalone agreement. Thus, it is a main contract, not an ancillary agreement such as an endorsement or amendment.

The RPP contract covers reinstatement premiums arising from an underlying excess catastrophe reinsurance treaty, which is an obligatory form of reinsurance. Obligatory reinsurance includes treaties and contracts that automatically cover a portfolio of risks. Since this RPP protects against the cost of reinstating coverage under such a treaty, and the underlying treaty is obligatory, the RPP itself is considered obligatory under the guidelines.

The contract is non-proportional because it indemnifies the ceding company for reinstatement premiums triggered by specific loss occurrences under an excess of loss (catastrophe) treaty. RPP contracts are inherently non-proportional, as they do not involve a proportional sharing of premiums and losses but instead protect against discrete, event-driven reinstatement costs.

The underlying Original Contract covers catastrophe losses, which are typically property-related perils such as hurricanes and natural disasters. This falls under Non-Life insurance. The class of business is Property, as it involves property damage from natural catastrophes and related business interruption, which is explicitly included in the Property category.",True,True,True,non-proportional,Non-Life,Property
2021-850141-0001628280-21-021919-exhbit1014.htm,"The provided document is a Stock Purchase Agreement between Horace Mann Educators Corporation (Buyer), Independence Holding Company, and Independence Capital Corp. (Seller). The agreement outlines the purchase and sale of all the issued and outstanding shares of Madison National Life Insurance Company, Inc. (the ""Company""), which is an insurance company. The document details the terms of the transaction, including representations and warranties, covenants, conditions precedent, and indemnification provisions.

The agreement includes references to ""Reinsurance Contracts"" in Section 3.12, which lists both ceded and assumed reinsurance agreements. However, the document itself is not a reinsurance agreement. Instead, it is a stock purchase agreement that involves the transfer of ownership of an insurance company that may have reinsurance contracts as part of its business operations. The document does not establish a reinsurance contract; it merely acknowledges the existence of such contracts as part of the due diligence and disclosure process in the stock sale.

Therefore, the document is not a reinsurance agreement, nor does it establish a reinsurance or retrocession contract. It is an ancillary agreement related to the sale of a company that may have reinsurance contracts, but the document itself is not a reinsurance agreement.",False,,,,,
2021-898174-0000898174-21-000016-ex1022021q110-q.htm,"The document is a Restricted Stock Unit Agreement between Reinsurance Group of America, Incorporated and an employee. It outlines the terms of an award of restricted stock units (RSUs) in the company's common stock under the company's Flexible Stock Plan. The agreement covers vesting conditions, payment terms, treatment upon termination of employment, change of control provisions, and other administrative and legal clauses related to equity compensation.

This document is an employment-related equity incentive agreement and does not involve the transfer of insurance risk from one insurer to another. It does not establish any reinsurance or retrocession arrangement, nor does it amend, renew, or modify such an agreement. Instead, it pertains to employee compensation in the form of stock units.

Therefore, the document is not a reinsurance agreement as defined in the instructions. It falls outside the scope of reinsurance and is instead a corporate compensation instrument.",False,,,,,
2021-84246-0001564590-21-006861-rli-ex1010_625.htm,"The document titled ""RLI Underwriting Profit Program Guideline"" outlines an incentive compensation plan for employees of RLI Corp. based on the underwriting performance of insurance or surety products. It details how bonuses (referred to as UPP Payouts) are calculated over time based on underwriting income, loss development, investment income, and other financial metrics. The program applies to employees involved in underwriting and includes provisions for payout over multiple years due to the long-tail nature of insurance liabilities.

However, this document is not a reinsurance agreement. It does not establish any risk transfer between insurers and reinsurers. Instead, it is an internal employee incentive program tied to the profitability of insurance underwriting activities. The document references ""Covered Products"" which are insurance or surety products underwritten by RLI, but there is no indication that the document involves reinsurance, retrocession, risk transfer between insurers, or any third-party risk assumption.

Because it is not a reinsurance agreement, all downstream classifications (main contract, obligatory, proportional status, insurance type, class of business) are not applicable and must be set to None.",False,,,,,
